0, 140, 302
0, 144, 2
0, 384, 2
0, 140, 244
0, 386, 126
0, 102340, 2
0, 512, 64
0, 11348, 140
0, 23714, 26
0, 23744, 18
0, 31106, 74
0, 39396, 40
0, 45170, 52
0, 51482, 62
0, 58346, 44
0, 58404, 32
0, 58390, 14
0, 58436, 28
0, 70824, 18
0, 81580, 34
0, 576, 64
0, 102344, 1
1, 102344, 1
0, 640, 4512
1, 102344, 3787
0, 106131, 1
1, 106131, 1
0, 102344, 1
1, 102344, 1
0, 5152, 3040
1, 102344, 311
0, 102655, 1
1, 102655, 1
0, 8192, 128
1, 102654, 88
0, 102742, 1
1, 102742, 1
0, 8320, 192
1, 102742, 114
0, 8512, 64
1, 102856, 74
0, 8576, 128
1, 102928, 189
0, 103117, 1
1, 103117, 1
0, 8704, 192
1, 103116, 78
0, 8896, 64
1, 103192, 92
0, 103284, 1
1, 103284, 1
0, 8960, 64
1, 103284, 109
0, 9024, 256
1, 103392, 191
0, 103583, 1
1, 103583, 1
0, 9280, 128
1, 103582, 54
0, 9408, 64
1, 103634, 113
0, 9472, 128
1, 103746, 62
0, 9600, 256
1, 103806, 181
0, 103987, 1
1, 103987, 1
0, 9856, 256
1, 103986, 210
0, 104196, 1
1, 104196, 1
0, 10112, 128
1, 104196, 81
0, 104277, 1
1, 104277, 1
0, 10240, 192
1, 104276, 75
0, 104351, 1
1, 104351, 1
0, 10432, 64
1, 104350, 121
0, 104471, 1
1, 104471, 1
0, 10496, 64
1, 104470, 107
0, 104577, 1
1, 104577, 1
1, 104576, 109
0, 104685, 1
1, 104685, 1
0, 10560, 128
1, 104684, 95
0, 10688, 256
1, 104778, 83
0, 104861, 1
1, 104861, 1
0, 10944, 128
1, 104860, 48
0, 104908, 1
1, 104908, 1
0, 11072, 64
1, 104908, 135
0, 11136, 212
0, 11488, 96
1, 105042, 176
0, 105218, 1
1, 105218, 1
0, 11584, 384
1, 105218, 131
0, 105349, 1
1, 105349, 1
0, 11968, 64
1, 105348, 32
0, 12032, 64
1, 105380, 112
0, 12096, 320
1, 105490, 278
0, 105768, 1
1, 105768, 1
0, 12416, 192
1, 105768, 149
0, 105917, 1
1, 105917, 1
0, 12608, 64
1, 105916, 131
0, 12672, 192
1, 106046, 228
0, 106274, 1
1, 106274, 1
0, 12864, 64
1, 106274, 137
0, 106411, 1
1, 106411, 1
0, 12928, 64
1, 106410, 121
0, 106531, 1
1, 106531, 1
0, 12992, 192
1, 106530, 39
0, 106569, 1
1, 106569, 1
0, 13184, 128
1, 106568, 89
0, 13312, 192
1, 106656, 89
0, 106745, 1
1, 106745, 1
0, 13504, 512
1, 106744, 238
0, 14016, 128
1, 106980, 109
0, 107089, 1
1, 107089, 1
0, 14144, 128
1, 107088, 130
0, 107218, 1
1, 107218, 1
0, 14272, 320
1, 107218, 260
0, 107478, 1
1, 107478, 1
0, 14592, 192
1, 107478, 119
0, 107597, 1
1, 107597, 1
0, 14784, 64
1, 107596, 161
0, 107757, 1
1, 107757, 1
0, 14848, 320
1, 107756, 271
0, 108027, 1
1, 108027, 1
0, 15168, 448
1, 108026, 249
0, 108275, 1
1, 108275, 1
0, 15616, 192
1, 108274, 143
0, 108417, 1
1, 108417, 1
0, 15808, 256
1, 108416, 109
0, 108525, 1
1, 108525, 1
0, 16064, 192
1, 108524, 108
0, 108632, 1
1, 108632, 1
0, 16256, 448
1, 108632, 351
0, 108983, 1
1, 108983, 1
0, 16704, 256
1, 108982, 332
0, 16960, 128
1, 109312, 259
0, 17088, 320
1, 109570, 227
0, 109797, 1
1, 109797, 1
0, 17408, 256
1, 109796, 110
0, 109906, 1
1, 109906, 1
0, 17664, 256
1, 109906, 94
0, 110000, 1
1, 110000, 1
0, 17920, 128
1, 110000, 106
0, 110106, 1
1, 110106, 1
0, 18048, 192
1, 110106, 118
0, 110224, 1
1, 110224, 1
0, 18240, 128
1, 110224, 100
0, 110324, 1
1, 110324, 1
0, 18368, 192
1, 110324, 331
0, 110655, 1
1, 110655, 1
1, 110654, 143
0, 18560, 256
1, 110796, 32
0, 18816, 64
1, 110828, 248
0, 18880, 256
1, 111074, 189
0, 111263, 1
1, 111263, 1
0, 19136, 128
1, 111262, 76
0, 111338, 1
1, 111338, 1
0, 19264, 192
1, 111338, 241
0, 111579, 1
1, 111579, 1
0, 19456, 256
1, 111578, 180
0, 111758, 1
1, 111758, 1
0, 19712, 128
1, 111758, 69
0, 111827, 1
1, 111827, 1
0, 19840, 192
1, 111826, 96
0, 20032, 384
1, 111920, 83
0, 112003, 1
1, 112003, 1
1, 112002, 99
0, 20416, 128
1, 112100, 102
0, 112202, 1
1, 112202, 1
0, 20544, 256
1, 112202, 297
0, 112499, 1
1, 112499, 1
0, 20800, 64
1, 112498, 214
0, 112712, 1
1, 112712, 1
0, 20864, 256
1, 112712, 158
0, 112870, 1
1, 112870, 1
0, 21120, 256
1, 112870, 120
0, 112990, 1
1, 112990, 1
1, 112990, 80
0, 113070, 1
1, 113070, 1
1, 113070, 104
1, 113172, 107
0, 21376, 64
1, 113278, 214
0, 21440, 128
1, 113490, 90
0, 113580, 1
1, 113580, 1
0, 21568, 64
1, 113580, 17
0, 113597, 1
1, 113597, 1
0, 21632, 64
1, 113596, 86
0, 113682, 1
1, 113682, 1
0, 21696, 128
1, 113682, 60
0, 113742, 1
1, 113742, 1
0, 21824, 320
1, 113742, 134
0, 22144, 64
1, 113874, 214
0, 114088, 1
1, 114088, 1
0, 22208, 192
1, 114088, 145
0, 114233, 1
1, 114233, 1
0, 22400, 128
1, 114232, 128
0, 114360, 1
1, 114360, 1
0, 22528, 64
1, 114360, 100
0, 114460, 1
1, 114460, 1
0, 22592, 576
1, 114460, 224
0, 23168, 192
1, 114682, 180
0, 114862, 1
1, 114862, 1
0, 23360, 128
1, 114862, 68
0, 114930, 1
1, 114930, 1
0, 23488, 192
1, 114930, 152
0, 115082, 1
1, 115082, 1
0, 23680, 64
0, 23762, 110
1, 115082, 62
0, 23872, 64
1, 115144, 34
0, 23936, 64
1, 115176, 111
0, 115287, 1
1, 115287, 1
1, 115286, 104
0, 24000, 64
1, 115388, 144
0, 115532, 1
1, 115532, 1
0, 24064, 128
1, 115532, 115
0, 115647, 1
1, 115647, 1
0, 24192, 64
1, 115646, 28
0, 115674, 1
1, 115674, 1
0, 24256, 64
1, 115674, 57
0, 115731, 1
1, 115731, 1
0, 24320, 128
1, 115730, 32
0, 24448, 64
1, 115762, 95
0, 115857, 1
1, 115857, 1
0, 24512, 320
1, 115856, 99
0, 115955, 1
1, 115955, 1
0, 24832, 192
1, 115954, 213
0, 116167, 1
1, 116167, 1
0, 25024, 64
1, 116166, 32
0, 25088, 64
1, 116198, 79
0, 116277, 1
1, 116277, 1
0, 25152, 128
1, 116276, 85
0, 116361, 1
1, 116361, 1
0, 25280, 128
1, 116360, 72
0, 116432, 1
1, 116432, 1
1, 116432, 104
0, 116536, 1
1, 116536, 1
0, 25408, 64
1, 116536, 72
0, 116608, 1
1, 116608, 1
0, 25472, 64
1, 116608, 65
0, 25536, 256
1, 116672, 103
0, 25792, 64
1, 116774, 66
0, 116840, 1
1, 116840, 1
0, 25856, 192
1, 116840, 77
0, 116917, 1
1, 116917, 1
0, 26048, 128
1, 116916, 64
0, 116980, 1
1, 116980, 1
0, 26176, 256
1, 116980, 153
0, 117133, 1
1, 117133, 1
0, 26432, 128
1, 117132, 120
0, 26560, 64
1, 117250, 74
0, 117324, 1
1, 117324, 1
0, 26624, 128
1, 117324, 98
0, 117422, 1
1, 117422, 1
0, 26752, 64
1, 117422, 108
0, 117530, 1
1, 117530, 1
0, 26816, 192
1, 117530, 147
0, 117677, 1
1, 117677, 1
0, 27008, 64
1, 117676, 74
0, 27072, 64
1, 117748, 75
0, 117823, 1
1, 117823, 1
0, 27136, 192
1, 117822, 126
0, 117948, 1
1, 117948, 1
0, 27328, 64
1, 117948, 55
0, 27392, 64
1, 118002, 51
0, 118053, 1
1, 118053, 1
0, 27456, 128
1, 118052, 123
0, 118175, 1
1, 118175, 1
0, 27584, 128
1, 118174, 66
0, 118240, 1
1, 118240, 1
0, 27712, 128
1, 118240, 43
0, 118283, 1
1, 118283, 1
0, 27840, 64
1, 118282, 63
0, 118345, 1
1, 118345, 1
0, 27904, 128
1, 118344, 56
0, 118400, 1
1, 118400, 1
0, 28032, 192
1, 118400, 105
0, 118505, 1
1, 118505, 1
0, 28224, 64
1, 118504, 94
0, 118598, 1
1, 118598, 1
0, 28288, 128
1, 118598, 32
0, 28416, 64
1, 118630, 36
0, 28480, 192
1, 118664, 135
0, 28672, 192
1, 118798, 105
0, 118903, 1
1, 118903, 1
